id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bedroom_count,bathroom_count,bed_count,district_Central & Western,district_Eastern,district_Islands,district_Kowloon City,district_Kwai Tsing,district_Kwun Tong,district_North,district_Sai Kung,district_Sha Tin,district_Sham Shui Po,district_Southern,district_Tai Po,district_Tsuen Wan,district_Tuen Mun,district_Wan Chai,district_Wong Tai Sin,district_Yau Tsim Mong,district_Yuen Long
3351296,Rental unit in Hong Kong,15586744,Sven,22.29595,114.27076,49.4,28,2,17,353,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3351826,Condo in Hong Kong,15586744,Sven,22.29449,114.27091,238.29000000000002,7,41,17,102,6,1,0,0,0,3,2.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3443586,Rental unit in Hong Kong,4584648,Ivy,22.2774,114.16943,28.21,60,0,398,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3469627,Rental unit in Hong Kong,6975429,Feronia,22.38055,114.18658,73.84,28,52,1,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3525683,Rental unit in Hong Kong,6067974,Wilson,22.28394,114.19254,156.0,29,65,62,360,2,1,0,0,0,2,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3535812,Rental unit in Hong Kong,6361579,Man Ching Athena,22.31716,114.17058,84.37,2,47,12,45,4,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3545636,Rental unit in Hong Kong,6361579,Man Ching Athena,22.31782,114.16945,55.120000000000005,2,22,12,51,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3557506,Rental unit in Hong Kong,5218412,Mauricio,22.28538,114.13148,104.0,4,9,1,8,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587653,Guesthouse in 香港,7842633,Chu,22.4155,113.98068,62.400000000000006,28,0,5,31,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3596518,Rental unit in Hong Kong,15586744,Sven,22.29287,114.2731,218.4,7,25,17,6,1,1,0,0,0,3,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3616954,Rental unit in Causeway Bay,4584648,Ivy,22.27902,114.18248,32.5,31,1,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3647187,Rental unit in Hong Kong,15449365,Tammy,22.28922,114.19866,124.80000000000001,3,120,1,23,19,1,0,0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712813,Rental unit in Mong Kok,6361579,Man Ching Athena,22.31664,114.16859,53.690000000000005,2,12,12,51,2,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3783735,Rental unit in Mong Kok,6361579,Man Ching Athena,22.31686,114.16892,66.69,2,97,12,48,3,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3870691,Rental unit in Hong Kong,6361579,Man Ching Athena,22.3174,114.16884,55.120000000000005,2,69,12,49,13,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3870727,Rental unit in Hong Kong,6361579,Man Ching Athena,22.31574,114.17059,66.69,2,53,12,46,5,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3885448,Rental unit in Hong Kong,20094528,Ivy,22.29778,114.17275,120.77000000000001,1,1,1,0,0,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3886298,Rental unit in 旺角,14634338,Rick,22.31256,114.1698,247.0,1,124,6,271,7,1,0,0,0,3,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3890627,Rental unit in 旺角,14634338,Rick,22.31302,114.17188,247.0,1,166,6,270,1,1,0,0,0,3,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3903088,Rental unit in 香港,14634338,Rick,22.31165,114.1718,247.0,1,99,6,271,1,1,0,0,0,3,2.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3903373,Rental unit in 香港,14634338,Rick,22.313,114.17015,247.0,1,78,6,271,5,1,0,0,0,4,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3919508,Rental unit in Hong Kong,10221060,A&A,22.29417,114.27281,74.88,3,130,5,130,12,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3920387,Rental unit in Hong Kong,10221060,A&A,22.29356,114.27189,246.87,10,127,5,22,1,1,0,0,0,3,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3937739,Rental unit in Hong Kong,10867451,Gui,22.27944,114.19224,39.0,2,1,1,0,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3955852,Rental unit in Hong Kong,4584648,Ivy,22.27772,114.17856,23.400000000000002,31,0,398,334,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3988151,Rental unit in Hong Kong,4584648,Ivy,22.32015,114.17031,23.400000000000002,30,0,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3989255,Rental unit in Hong Kong,5742879,Fiona,22.31907,114.1696,52.0,1,1,1,360,1,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4008972,Rental unit in Hong Kong,4584648,Ivy,22.29059,114.19828,23.400000000000002,31,0,398,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016920,"Rental unit in Hong Kong, Hong Kong",4584648,Ivy,22.28235,114.15248,23.400000000000002,31,0,398,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019615,Rental unit in Hong Kong,4584648,Ivy,22.28806,114.14981,23.400000000000002,31,0,398,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033527,Rental unit in Hong Kong,4584648,Ivy,22.27927,114.17396,23.400000000000002,30,0,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4041673,"Rental unit in Hong Kong, Hong Kong",4584648,Ivy,22.2806,114.15657,23.400000000000002,31,0,398,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053934,"Rental unit in Hong Kong, Hong Kong",4584648,Ivy,22.29025,114.21014,23.400000000000002,31,1,398,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078286,Rental unit in Central Midlevels,18228281,Lincoln,22.28159,114.15009,225.68,180,139,1,362,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081290,Rental unit in Hong Kong,4584648,Ivy,22.28041,114.15046,23.400000000000002,31,1,398,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108656,Rental unit in Hong Kong,4584648,Ivy,22.28491,114.19037,23.400000000000002,30,0,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4122473,Rental unit in Hong Kong,4584648,Ivy,22.28475,114.13165,28.21,31,0,398,365,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131018,Rental unit in Hong Kong,4584648,Ivy,22.30961,114.17227,23.400000000000002,31,1,398,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4138543,"Home in New Territories, Hong Kong",15586744,Sven,22.38395,114.18673,65.0,28,38,17,365,2,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4139784,Home in Sha Tin District,15586744,Sven,22.38396,114.18642,65.0,28,14,17,365,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4142601,Home in Sha Tin District,15586744,Sven,22.38177,114.18784,52.0,28,37,17,337,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4165842,Rental unit in Hong Kong,4584648,Ivy,22.28549,114.14765,23.400000000000002,29,0,398,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174463,Rental unit in Hong Kong,4584648,Ivy,22.2767,114.1821,23.400000000000002,30,1,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4174529,Rental unit in Hong Kong,4584648,Ivy,22.2901,114.19902,28.21,30,1,398,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174619,Rental unit in Hong Kong,4584648,Ivy,22.27886,114.17302,29.900000000000002,30,0,398,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4174689,Rental unit in Hong Kong,4584648,Ivy,22.31305,114.1692,28.21,31,1,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4193855,Rental unit in Hong Kong,4584648,Ivy,22.28051,114.15085,23.400000000000002,30,1,398,335,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196169,Rental unit in Hong Kong,3800609,Zoe,22.31898,114.16951,147.03,1,132,9,277,43,1,0,0,0,2,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4212561,Rental unit in Hong Kong Island,4584648,Ivy,22.28351,114.19067,20.8,30,0,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4218574,"Rental unit in Hong Kong, Hong Kong",4584648,Ivy,22.2826,114.15076,23.400000000000002,31,1,398,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228094,Rental unit in Hong Kong,4584648,Ivy,22.28977,114.20155,23.400000000000002,31,0,398,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237262,Rental unit in Hong Kong,4584648,Ivy,22.28782,114.14744,23.400000000000002,30,0,398,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246603,Rental unit in Kowloon,22037293,Vincent & Partners@La Boutique,22.306791305541992,114.16658782958984,65.0,30,34,13,54,0,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4406834,Rental unit in Hong Kong,6361579,Man Ching Athena,22.31747,114.16852,79.43,2,68,12,45,9,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4412882,Rental unit in Hong Kong,10221060,A&A,22.294071782595744,114.27282570641628,75.4,7,88,5,166,9,0,0,1,0,2,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4436837,Rental unit in Jordan,22037293,Vincent & Partners@La Boutique,22.306791305541992,114.16658782958984,111.41000000000001,3,304,13,180,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4471776,Rental unit in Lamma Island,2411054,Ming,22.23053,114.11268,70.46000000000001,2,204,1,141,0,1,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503527,"Rental unit in Tseung Kwan O, Le Prime, LOHAS Park",15586744,Sven,22.29588,114.26792,62.400000000000006,28,9,17,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4508129,Place to stay in Hong Kong,23376488,Ruby,22.30771,114.17027,22.490000000000002,1,287,13,307,48,0,0,0,1,2,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4550324,Rental unit in Hong Kong,2395789,Rebekka,22.38723,114.26637,154.18,28,262,1,325,22,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4576534,Rental unit in SAI YING PUN,10575316,Ethan,22.28668,114.14095,46.02,10,80,4,199,25,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678644,Hostel in Hong Kong,634820,Wontonmeen,22.32532,114.16433,36.53,1,173,3,26,0,0,1,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4682786,Hostel in Hong Kong,24215902,Sam,22.29655,114.17339,90.87,1,183,14,365,4,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4691285,Rental unit in Hong Kong,4584648,Ivy,22.27673,114.17258,23.400000000000002,30,0,398,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4695498,"Rental unit in Yau Ma Tei, Jordon, Austin",22037293,Vincent & Partners@La Boutique,22.306791305541992,114.16658782958984,75.27,30,472,13,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4696858,"Rental unit in Austin, Hong Kong",22037293,Vincent & Partners@La Boutique,22.306791305541992,114.16658782958984,65.0,30,335,13,3,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4702937,Rental unit in Hong Kong,4584648,Ivy,22.28721,114.14435,26.0,30,1,398,365,1,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703186,Rental unit in central,4584648,Ivy,22.28035,114.15638,23.400000000000002,29,0,398,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712476,"Rental unit in Hong Kong, Hong Kong",4584648,Ivy,22.28628,114.14906,23.400000000000002,29,0,398,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712684,Rental unit in Hong Kong,4584648,Ivy,22.28576,114.14928,23.400000000000002,30,0,398,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724498,"Rental unit in Yau Ma Tei, Jordon, Austin",22037293,Vincent & Partners@La Boutique,22.30679,114.16659,49.4,30,283,13,112,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4724533,Rental unit in Yau Ma Tei,22037293,Vincent & Partners@La Boutique,22.306791305541992,114.16658782958984,100.62,3,349,13,170,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4724552,"Rental unit in Tsim Sha Tsui, Jordan, Austin",22037293,Vincent & Partners@La Boutique,22.30679,114.16659,100.23,3,378,13,80,0,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4730498,Rental unit in Sai Ying Pun,24427956,Francis,22.28626,114.13514,156.0,3,80,1,89,16,1,0,0,0,2,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730688,Rental unit in Hong Kong,9157229,Milky,22.31233,114.17105,85.54,10,38,11,80,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4763087,Rental unit in 香港香港,24575135,Hau Kuen,22.31988,114.1706,55.77,1,128,12,362,4,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4774928,Place to stay in Hong Kong,24626867,Dennis,22.4416,114.06194,39.0,1,0,1,0,0,0,0,1,0,1,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4797773,"Rental unit in Kowloon, Jordan, Yau Ma Tei, Tsim Sha Tsui, Austin",22037293,Vincent & Partners@La Boutique,22.306791305541992,114.16658782958984,65.0,30,241,13,167,0,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4798868,Rental unit in 香港,24575135,Hau Kuen,22.3199,114.17053,55.38,1,59,12,357,7,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4811467,Rental unit in 香港 (Hong Kong),24575135,Hau Kuen,22.32002,114.17056,68.64,1,91,12,365,3,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4834521,Rental unit in 香港香港,24575135,Hau Kuen,22.31988,114.17053,52.910000000000004,1,72,12,361,17,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4836749,"Hostel in Hong Kong, Hong Kong",23801931,Mj,22.31968,114.18866,35.230000000000004,1,157,5,360,8,0,0,0,1,1,2.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836761,"Hostel in Hong Kong, Hong Kong",23801931,Mj,22.31961,114.18659,36.27,1,115,5,342,10,0,0,0,1,1,2.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4841805,Rental unit in 香港 (Hong Kong),24575135,Hau Kuen,22.31986,114.17053,90.09,1,120,12,348,20,0,0,1,0,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4849728,Condo in Hong Kong,9157229,Milky,22.31233,114.17105,122.2,10,9,11,173,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4852992,Rental unit in 香港香港,24575135,Hau Kuen,22.31986,114.17059,59.28,1,95,12,345,28,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4856303,Rental unit in 香港香港,24575135,Hau Kuen,22.3199,114.17055,72.67,1,60,12,359,6,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4858735,Hostel in 香港香港,23376488,Ruby,22.30929,114.172,24.57,1,94,13,160,18,0,0,0,1,2,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4858902,Hostel in 香港香港,23376488,Ruby,22.30907,114.17206,24.57,1,218,13,0,29,0,0,0,1,2,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4866210,Rental unit in 旺角 (Mong Kong),24575135,Hau Kuen,22.31989,114.17053,87.75,1,84,12,357,9,0,0,1,0,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4881223,Rental unit in 九龍 Kowloon,24575135,Hau Kuen,22.31998,114.17056,83.46000000000001,1,106,12,358,14,0,0,1,0,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4892293,Rental unit in 旺角 Mong Kok,24575135,Hau Kuen,22.31988,114.17053,58.370000000000005,1,95,12,359,7,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4920159,Rental unit in Hong Kong,25341602,Jane,22.30666,114.16939,79.04,2,132,1,0,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4959693,Rental unit in Hong Kong,24676635,娟娟,22.31705,114.17076,115.44,1,9,5,360,0,1,0,0,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4959717,Rental unit in 旺角亞皆老街83號 (83 Argyle St. Mong Kong),24575135,Hau Kuen,22.31988,114.17053,68.64,1,73,12,364,2,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5036625,Rental unit in Hong Kong,15586744,Sven,22.29439,114.27338,58.5,28,52,17,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5042965,Rental unit in Hong Kong,23128629,Yu,22.28822,114.14862,233.61,2,201,4,154,10,1,0,0,0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074403,"Rental unit in Jordan, Kowloon",22037293,Vincent & Partners@La Boutique,22.306791305541992,114.16658782958984,65.0,30,227,13,5,0,0,0,1,0,1,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5158684,Bed and breakfast in Hong Kong,23376488,Ruby,22.30788,114.17132,24.57,1,144,13,322,38,0,0,0,1,2,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5158962,Hostel in Hong Kong,23376488,Ruby,22.30769,114.17203,24.57,1,81,13,0,31,0,0,0,1,1,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5159313,Place to stay in 香港,23376488,Ruby,22.3097,114.16992,24.57,1,76,13,0,18,0,0,0,1,2,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5163619,Rental unit in 香港,10625315,H.Z,22.31988,114.17053,175.89000000000001,1,9,6,72,0,0,0,1,0,1,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5180563,Home in 香港香港,10625315,H.Z,22.3199,114.17062,151.19,1,56,6,71,5,0,0,1,0,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5207367,Guest suite in 深水埗,15955656,Ken,22.3333,114.16546,45.5,28,43,2,365,1,1,0,0,0,1,1.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5208678,Guest suite in 深水埗,15955656,Ken,22.33316,114.16513,45.5,28,26,2,365,0,1,0,0,0,1,1.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5221596,Rental unit in mong kok,27017711,Frank,22.3208,114.17091,47.32,1,195,6,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5223888,Rental unit in 香港,27029530,Cosy Room,22.31232,114.16947,114.79,30,2,1,0,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5242323,Rental unit in 香港香港,27132196,V,22.28001,114.18653,78.0,14,2,3,91,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5243206,Home in Hong Kong,10625315,H.Z,22.3199,114.17074,117.39,1,22,6,65,4,0,0,1,0,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5347247,Rental unit in Hong Kong,2376514,Sun-Ok,22.28439,114.1488,234.0,7,1,4,364,0,1,0,0,0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365324,Rental unit in Hong Kong,19614862,Falix,22.31837,114.17157,99.97,7,1,8,356,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5678100,Rental unit in Hong Kong,29005537,Andrea,22.27862,114.18712,230.23000000000002,4,188,4,220,28,1,0,0,0,2,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5697492,Rental unit in Hong Kong,15586744,Sven,22.30151,114.25075,195.0,28,24,17,232,1,1,0,0,0,2,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5762711,Rental unit in Hong Kong,22121523,Emilie,22.29964,114.17162,130.0,28,0,1,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5839682,Hostel in Hong Kong,28839213,YingPing,22.30572,114.17098,202.41,1,1,3,365,0,0,0,1,0,10,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5874991,Rental unit in Hong Kong,30098437,Dragon Hostel,22.3207,114.17109,78.0,1,34,20,355,7,0,0,1,0,1,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5875014,Condo in Hong Kong,30098437,Dragon Hostel,22.32076,114.17034,63.18,20,6,20,363,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5880215,Rental unit in new territories,3820308,David,22.368,114.25715,206.18,1,3,18,180,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5889408,Rental unit in Tsim Sha Tsui District 尖沙咀,30578077,Carris,22.30066,114.17346,86.06,5,92,1,0,16,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5936807,Rental unit in Hong Kong,9882100,利怡,22.31767,114.17032,89.18,2,12,3,364,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5964537,Rental unit in Hong Kong,24215902,Sam,22.29758,114.17126,86.06,1,65,14,365,2,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5971306,Rental unit in 香港香港,30098437,Dragon Hostel,22.31884,114.17007,41.6,22,18,20,337,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5984246,Condo in 香港,26936781,Wing,22.31451,114.16877,205.14000000000001,3,235,6,277,31,1,0,0,0,3,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5992273,Hotel in Kowloon,31113999,Selena,22.31676,114.16959,77.09,1,319,25,243,25,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6038067,Hostel in Hong Kong,2846792,Hop Inn,22.29684,114.17579,43.29,1,13,10,166,5,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6045117,Rental unit in Hong Kong,31373491,Maurice,22.26762,114.18575,152.1,1,0,1,352,0,1,0,0,0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6046605,Hostel in Kowloon,31381356,Wilson,22.29692,114.17044,83.98,2,61,7,174,14,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6098189,Condo in Kowloon,26936781,Wing,22.317862906190065,114.16817003057228,182.52,3,128,6,257,27,1,0,0,0,3,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6158116,Serviced apartment in Hong Kong,31947768,Nuts,22.30194,114.17242,57.2,28,30,19,95,5,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
